damage_level,quantity_level,chance_level,damage,quantity,chance,total_cost,product,pareto_frontier
30,2,1,5655.0,2.0,5.0,11168.0,565.5,False
30,1,3,5655.0,1.0,8.0,11172.0,452.40000000000003,False
30,2,2,5655.0,2.0,6.5,11176.0,735.15,False
30,2,3,5655.0,2.0,8.0,11202.0,904.8000000000001,False
29,3,15,4755.0,3.0,26.0,11206.0,3708.9,False
30,1,4,5655.0,1.0,9.5,11216.0,537.225,False
30,3,1,5655.0,3.0,5.0,11243.0,848.25,False
30,2,4,5655.0,2.0,9.5,11246.0,1074.45,False
30,3,2,5655.0,3.0,6.5,11251.0,1102.7250000000001,False
30,3,3,5655.0,3.0,8.0,11277.0,1357.2,False
30,1,5,5655.0,1.0,11.0,11278.0,622.05,False
29,5,13,4755.0,5.0,23.0,11290.0,5468.25,False
30,2,5,5655.0,2.0,11.0,11308.0,1244.1,False
30,3,4,5655.0,3.0,9.5,11321.0,1611.675,False
29,4,15,4755.0,4.0,26.0,11356.0,4945.2,False
30,1,6,5655.0,1.0,12.5,11358.0,706.875,False
29,1,16,4755.0,1.0,27.5,11361.0,1307.625,False
30,3,5,5655.0,3.0,11.0,11383.0,1866.15,False
30,2,6,5655.0,2.0,12.5,11388.0,1413.75,False
29,2,16,4755.0,2.0,27.5,11391.0,2615.25,False
30,4,1,5655.0,4.0,5.0,11393.0,1131.0,False
30,4,2,5655.0,4.0,6.5,11401.0,1470.3,False
30,4,3,5655.0,4.0,8.0,11427.0,1809.6000000000001,False
30,1,7,5655.0,1.0,14.0,11456.0,791.7,False
30,3,6,5655.0,3.0,12.5,11463.0,2120.625,False
29,3,16,4755.0,3.0,27.5,11466.0,3922.8750000000005,False
30,4,4,5655.0,4.0,9.5,11471.0,2148.9,False
30,2,7,5655.0,2.0,14.0,11486.0,1583.4,False
29,5,14,4755.0,5.0,24.5,11514.0,5824.875,True
30,4,5,5655.0,4.0,11.0,11533.0,2488.2,False
30,3,7,5655.0,3.0,14.0,11561.0,2375.1000000000004,False
30,1,8,5655.0,1.0,15.5,11572.0,876.525,False
30,2,8,5655.0,2.0,15.5,11602.0,1753.05,False
30,4,6,5655.0,4.0,12.5,11613.0,2827.5,False
29,4,16,4755.0,4.0,27.5,11616.0,5230.5,False
30,3,8,5655.0,3.0,15.5,11677.0,2629.575,False
30,1,9,5655.0,1.0,17.0,11706.0,961.35,False
30,4,7,5655.0,4.0,14.0,11711.0,3166.8,False
30,2,9,5655.0,2.0,17.0,11736.0,1922.7,False
29,5,15,4755.0,5.0,26.0,11756.0,6181.5,True
30,5,1,5655.0,5.0,5.0,11793.0,1413.75,False
30,5,2,5655.0,5.0,6.5,11801.0,1837.875,False
30,3,9,5655.0,3.0,17.0,11811.0,2884.05,False
30,4,8,5655.0,4.0,15.5,11827.0,3506.1,False
30,5,3,5655.0,5.0,8.0,11827.0,2262.0,False
30,1,10,5655.0,1.0,18.5,11858.0,1046.175,False
30,5,4,5655.0,5.0,9.5,11871.0,2686.125,False
30,2,10,5655.0,2.0,18.5,11888.0,2092.35,False
30,5,5,5655.0,5.0,11.0,11933.0,3110.25,False
30,4,9,5655.0,4.0,17.0,11961.0,3845.4,False
30,3,10,5655.0,3.0,18.5,11963.0,3138.525,False
30,5,6,5655.0,5.0,12.5,12013.0,3534.375,False
29,5,16,4755.0,5.0,27.5,12016.0,6538.125000000001,True
30,1,11,5655.0,1.0,20.0,12028.0,1131.0,False
30,2,11,5655.0,2.0,20.0,12058.0,2262.0,False
30,5,7,5655.0,5.0,14.0,12111.0,3958.5000000000005,False
30,4,10,5655.0,4.0,18.5,12113.0,4184.7,False
30,3,11,5655.0,3.0,20.0,12133.0,3393.0,False
30,1,12,5655.0,1.0,21.5,12216.0,1215.825,False
30,5,8,5655.0,5.0,15.5,12227.0,4382.625,False
30,2,12,5655.0,2.0,21.5,12246.0,2431.65,False
30,4,11,5655.0,4.0,20.0,12283.0,4524.0,False
30,3,12,5655.0,3.0,21.5,12321.0,3647.475,False
30,5,9,5655.0,5.0,17.0,12361.0,4806.75,False
30,1,13,5655.0,1.0,23.0,12422.0,1300.65,False
30,2,13,5655.0,2.0,23.0,12452.0,2601.3,False
30,4,12,5655.0,4.0,21.5,12471.0,4863.3,False
30,5,10,5655.0,5.0,18.5,12513.0,5230.875,False
30,3,13,5655.0,3.0,23.0,12527.0,3901.9500000000003,False
30,1,14,5655.0,1.0,24.5,12646.0,1385.475,False
30,2,14,5655.0,2.0,24.5,12676.0,2770.95,False
30,4,13,5655.0,4.0,23.0,12677.0,5202.6,False
30,5,11,5655.0,5.0,20.0,12683.0,5655.0,False
30,3,14,5655.0,3.0,24.5,12751.0,4156.425,False
30,5,12,5655.0,5.0,21.5,12871.0,6079.125,False
30,1,15,5655.0,1.0,26.0,12888.0,1470.3,False
30,4,14,5655.0,4.0,24.5,12901.0,5541.9,False
30,2,15,5655.0,2.0,26.0,12918.0,2940.6,False
30,3,15,5655.0,3.0,26.0,12993.0,4410.900000000001,False
30,5,13,5655.0,5.0,23.0,13077.0,6503.25,False
30,4,15,5655.0,4.0,26.0,13143.0,5881.2,False
30,1,16,5655.0,1.0,27.5,13148.0,1555.1250000000002,False
30,2,16,5655.0,2.0,27.5,13178.0,3110.2500000000005,False
31,1,1,6715.0,1.0,5.0,13241.0,335.75,False
31,1,2,6715.0,1.0,6.5,13249.0,436.475,False
30,3,16,5655.0,3.0,27.5,13253.0,4665.375,False
31,2,1,6715.0,2.0,5.0,13271.0,671.5,False
31,1,3,6715.0,1.0,8.0,13275.0,537.2,False
31,2,2,6715.0,2.0,6.5,13279.0,872.95,False
30,5,14,5655.0,5.0,24.5,13301.0,6927.375,True
31,2,3,6715.0,2.0,8.0,13305.0,1074.4,False
31,1,4,6715.0,1.0,9.5,13319.0,637.925,False
31,3,1,6715.0,3.0,5.0,13346.0,1007.25,False
31,2,4,6715.0,2.0,9.5,13349.0,1275.85,False
31,3,2,6715.0,3.0,6.5,13354.0,1309.425,False
31,3,3,6715.0,3.0,8.0,13380.0,1611.6000000000001,False
31,1,5,6715.0,1.0,11.0,13381.0,738.65,False
30,4,16,5655.0,4.0,27.5,13403.0,6220.500000000001,False
31,2,5,6715.0,2.0,11.0,13411.0,1477.3,False
31,3,4,6715.0,3.0,9.5,13424.0,1913.775,False
31,1,6,6715.0,1.0,12.5,13461.0,839.375,False
31,3,5,6715.0,3.0,11.0,13486.0,2215.95,False
31,2,6,6715.0,2.0,12.5,13491.0,1678.75,False
31,4,1,6715.0,4.0,5.0,13496.0,1343.0,False
31,4,2,6715.0,4.0,6.5,13504.0,1745.9,False
31,4,3,6715.0,4.0,8.0,13530.0,2148.8,False
30,5,15,5655.0,5.0,26.0,13543.0,7351.5,True
31,1,7,6715.0,1.0,14.0,13559.0,940.1000000000001,False
31,3,6,6715.0,3.0,12.5,13566.0,2518.125,False
31,4,4,6715.0,4.0,9.5,13574.0,2551.7,False
31,2,7,6715.0,2.0,14.0,13589.0,1880.2000000000003,False
31,4,5,6715.0,4.0,11.0,13636.0,2954.6,False
31,3,7,6715.0,3.0,14.0,13664.0,2820.3,False
31,1,8,6715.0,1.0,15.5,13675.0,1040.825,False
31,2,8,6715.0,2.0,15.5,13705.0,2081.65,False
31,4,6,6715.0,4.0,12.5,13716.0,3357.5,False
31,3,8,6715.0,3.0,15.5,13780.0,3122.475,False
30,5,16,5655.0,5.0,27.5,13803.0,7775.625000000001,True
31,1,9,6715.0,1.0,17.0,13809.0,1141.5500000000002,False
31,4,7,6715.0,4.0,14.0,13814.0,3760.4000000000005,False
31,2,9,6715.0,2.0,17.0,13839.0,2283.1000000000004,False
31,5,1,6715.0,5.0,5.0,13896.0,1678.75,False
31,5,2,6715.0,5.0,6.5,13904.0,2182.375,False
31,3,9,6715.0,3.0,17.0,13914.0,3424.65,False
31,4,8,6715.0,4.0,15.5,13930.0,4163.3,False
31,5,3,6715.0,5.0,8.0,13930.0,2686.0,False
31,1,10,6715.0,1.0,18.5,13961.0,1242.275,False
31,5,4,6715.0,5.0,9.5,13974.0,3189.625,False
31,2,10,6715.0,2.0,18.5,13991.0,2484.55,False
31,5,5,6715.0,5.0,11.0,14036.0,3693.25,False
31,4,9,6715.0,4.0,17.0,14064.0,4566.200000000001,False
31,3,10,6715.0,3.0,18.5,14066.0,3726.825,False
31,5,6,6715.0,5.0,12.5,14116.0,4196.875,False
31,1,11,6715.0,1.0,20.0,14131.0,1343.0,False
31,2,11,6715.0,2.0,20.0,14161.0,2686.0,False
31,5,7,6715.0,5.0,14.0,14214.0,4700.5,False
31,4,10,6715.0,4.0,18.5,14216.0,4969.1,False
31,3,11,6715.0,3.0,20.0,14236.0,4029.0,False
31,1,12,6715.0,1.0,21.5,14319.0,1443.725,False
31,5,8,6715.0,5.0,15.5,14330.0,5204.125,False
31,2,12,6715.0,2.0,21.5,14349.0,2887.45,False
31,4,11,6715.0,4.0,20.0,14386.0,5372.0,False
31,3,12,6715.0,3.0,21.5,14424.0,4331.175,False
31,5,9,6715.0,5.0,17.0,14464.0,5707.75,False
31,1,13,6715.0,1.0,23.0,14525.0,1544.45,False
31,2,13,6715.0,2.0,23.0,14555.0,3088.9,False
31,4,12,6715.0,4.0,21.5,14574.0,5774.9,False
31,5,10,6715.0,5.0,18.5,14616.0,6211.375,False
31,3,13,6715.0,3.0,23.0,14630.0,4633.35,False
31,1,14,6715.0,1.0,24.5,14749.0,1645.175,False
31,2,14,6715.0,2.0,24.5,14779.0,3290.35,False
31,4,13,6715.0,4.0,23.0,14780.0,6177.8,False
31,5,11,6715.0,5.0,20.0,14786.0,6715.0,False
31,3,14,6715.0,3.0,24.5,14854.0,4935.525,False
31,5,12,6715.0,5.0,21.5,14974.0,7218.625,False
31,1,15,6715.0,1.0,26.0,14991.0,1745.9,False
31,4,14,6715.0,4.0,24.5,15004.0,6580.7,False
31,2,15,6715.0,2.0,26.0,15021.0,3491.8,False
31,3,15,6715.0,3.0,26.0,15096.0,5237.7,False
31,5,13,6715.0,5.0,23.0,15180.0,7722.25,False
31,4,15,6715.0,4.0,26.0,15246.0,6983.6,False
31,1,16,6715.0,1.0,27.5,15251.0,1846.6250000000002,False
31,2,16,6715.0,2.0,27.5,15281.0,3693.2500000000005,False
31,3,16,6715.0,3.0,27.5,15356.0,5539.875,False
31,5,14,6715.0,5.0,24.5,15404.0,8225.875,True
31,4,16,6715.0,4.0,27.5,15506.0,7386.500000000001,False
31,5,15,6715.0,5.0,26.0,15646.0,8729.5,True
32,1,1,7961.0,1.0,5.0,15710.0,398.05,False
32,1,2,7961.0,1.0,6.5,15718.0,517.465,False
32,2,1,7961.0,2.0,5.0,15740.0,796.1,False
32,1,3,7961.0,1.0,8.0,15744.0,636.88,False
32,2,2,7961.0,2.0,6.5,15748.0,1034.93,False
32,2,3,7961.0,2.0,8.0,15774.0,1273.76,False
32,1,4,7961.0,1.0,9.5,15788.0,756.295,False
32,3,1,7961.0,3.0,5.0,15815.0,1194.15,False
32,2,4,7961.0,2.0,9.5,15818.0,1512.59,False
32,3,2,7961.0,3.0,6.5,15823.0,1552.395,False
32,3,3,7961.0,3.0,8.0,15849.0,1910.64,False
32,1,5,7961.0,1.0,11.0,15850.0,875.71,False
32,2,5,7961.0,2.0,11.0,15880.0,1751.42,False
32,3,4,7961.0,3.0,9.5,15893.0,2268.885,False
31,5,16,6715.0,5.0,27.5,15906.0,9233.125,True
32,1,6,7961.0,1.0,12.5,15930.0,995.125,False
32,3,5,7961.0,3.0,11.0,15955.0,2627.13,False
32,2,6,7961.0,2.0,12.5,15960.0,1990.25,False
32,4,1,7961.0,4.0,5.0,15965.0,1592.2,False
32,4,2,7961.0,4.0,6.5,15973.0,2069.86,False
32,4,3,7961.0,4.0,8.0,15999.0,2547.52,False
32,1,7,7961.0,1.0,14.0,16028.0,1114.5400000000002,False
32,3,6,7961.0,3.0,12.5,16035.0,2985.375,False
32,4,4,7961.0,4.0,9.5,16043.0,3025.18,False
32,2,7,7961.0,2.0,14.0,16058.0,2229.0800000000004,False
32,4,5,7961.0,4.0,11.0,16105.0,3502.84,False
32,3,7,7961.0,3.0,14.0,16133.0,3343.6200000000003,False
32,1,8,7961.0,1.0,15.5,16144.0,1233.955,False
32,2,8,7961.0,2.0,15.5,16174.0,2467.91,False
32,4,6,7961.0,4.0,12.5,16185.0,3980.5,False
32,3,8,7961.0,3.0,15.5,16249.0,3701.865,False
32,1,9,7961.0,1.0,17.0,16278.0,1353.3700000000001,False
32,4,7,7961.0,4.0,14.0,16283.0,4458.160000000001,False
32,2,9,7961.0,2.0,17.0,16308.0,2706.7400000000002,False
32,5,1,7961.0,5.0,5.0,16365.0,1990.25,False
32,5,2,7961.0,5.0,6.5,16373.0,2587.3250000000003,False
32,3,9,7961.0,3.0,17.0,16383.0,4060.11,False
32,4,8,7961.0,4.0,15.5,16399.0,4935.82,False
32,5,3,7961.0,5.0,8.0,16399.0,3184.4,False
32,1,10,7961.0,1.0,18.5,16430.0,1472.785,False
32,5,4,7961.0,5.0,9.5,16443.0,3781.475,False
32,2,10,7961.0,2.0,18.5,16460.0,2945.57,False
32,5,5,7961.0,5.0,11.0,16505.0,4378.55,False
32,4,9,7961.0,4.0,17.0,16533.0,5413.4800000000005,False
32,3,10,7961.0,3.0,18.5,16535.0,4418.355,False
32,5,6,7961.0,5.0,12.5,16585.0,4975.625,False
32,1,11,7961.0,1.0,20.0,16600.0,1592.2,False
32,2,11,7961.0,2.0,20.0,16630.0,3184.4,False
32,5,7,7961.0,5.0,14.0,16683.0,5572.700000000001,False
32,4,10,7961.0,4.0,18.5,16685.0,5891.14,False
32,3,11,7961.0,3.0,20.0,16705.0,4776.6,False
32,1,12,7961.0,1.0,21.5,16788.0,1711.615,False
32,5,8,7961.0,5.0,15.5,16799.0,6169.775,False
32,2,12,7961.0,2.0,21.5,16818.0,3423.23,False
32,4,11,7961.0,4.0,20.0,16855.0,6368.8,False
32,3,12,7961.0,3.0,21.5,16893.0,5134.845,False
32,5,9,7961.0,5.0,17.0,16933.0,6766.85,False
32,1,13,7961.0,1.0,23.0,16994.0,1831.03,False
32,2,13,7961.0,2.0,23.0,17024.0,3662.06,False
32,4,12,7961.0,4.0,21.5,17043.0,6846.46,False
32,5,10,7961.0,5.0,18.5,17085.0,7363.925,False
32,3,13,7961.0,3.0,23.0,17099.0,5493.09,False
32,1,14,7961.0,1.0,24.5,17218.0,1950.445,False
32,2,14,7961.0,2.0,24.5,17248.0,3900.89,False
32,4,13,7961.0,4.0,23.0,17249.0,7324.12,False
32,5,11,7961.0,5.0,20.0,17255.0,7961.0,False
32,3,14,7961.0,3.0,24.5,17323.0,5851.335,False
32,5,12,7961.0,5.0,21.5,17443.0,8558.075,False
32,1,15,7961.0,1.0,26.0,17460.0,2069.86,False
32,4,14,7961.0,4.0,24.5,17473.0,7801.78,False
32,2,15,7961.0,2.0,26.0,17490.0,4139.72,False
32,3,15,7961.0,3.0,26.0,17565.0,6209.58,False
32,5,13,7961.0,5.0,23.0,17649.0,9155.15,False
32,4,15,7961.0,4.0,26.0,17715.0,8279.44,False
32,1,16,7961.0,1.0,27.5,17720.0,2189.275,False
32,2,16,7961.0,2.0,27.5,17750.0,4378.55,False
32,3,16,7961.0,3.0,27.5,17825.0,6567.825000000001,False
32,5,14,7961.0,5.0,24.5,17873.0,9752.225,True
32,4,16,7961.0,4.0,27.5,17975.0,8757.1,False
32,5,15,7961.0,5.0,26.0,18115.0,10349.300000000001,True
32,5,16,7961.0,5.0,27.5,18375.0,10946.375,True
